0,工程	停工	后	省建	三	公司	未	工程	移交	鑫红光	公司	省建	三	公司	停工	期间	电费	应	鑫红光	公司	承担	缺乏	事实	依据	本院	不予	支持
0,二	建设	工程	交付	提交	竣工	结算	文件	日
0,查明	2014年	6月	9日	未	办理	施工	许可证	丽景	家园	住宅	小区	项目	施工	单位	鼎晟	公司	罚款	35000	元	7	栋	楼	栋	5000	元
0,7	10	面积	46.53	㎡
0,中华人民共和国	建筑法	第八十三	条	第三	款	抢险	救灾	临时性	房屋	建筑	农民	建	底层	住宅	建筑	活动	不	本法
0,五	本案	请求	评判
0,合同	价款	577.96万	元
0,确保	工程	质量	工期	应	被告	原告	提供	履约	保证金
0,13181498.85	元	基数	月利率	2%	2018年	11月	19日	付清	日止
0,20111225
0,修复	后	建设	工程	竣工	验收	合格	发包人	请求	承包人	承担	修复	费用	应	予	支持
0,典型	通谋	虚伪
0,原告	还	提出	被告	秦治	显	债务	承担	连带	清偿	责任	被告	秦治	显	2016年	5月	24日	三	方	协议	中	自愿	同意	被告	承担	连带	责任	保证	原告	诉讼	请求	予以	支持
0,上海	崎丰纸	制品	厂	扩建	工程	建筑	面积
0,截至	本案	诉讼	日	当事人	50438966	元	已	支付	工程款	无	异议	款项	中	含	桩基	工程款	5838966	元	基坑	支护	工程款	1020000	元	土方	回填	工程款	140000	元
0,综合	原	被告	质证	意见	本院	浙江	韦宁	工程	审价	咨询	有限公司	2011年	4月	7日	出具	九龙	一号	室外	工程	鉴定	报告	含	2011年	11月	4日	出具	补充	报告	认证
0,两	原告	判决	宇元	置业	公司	未	判决	期限	还款	补充	协议	约定	门面	抵偿	工程款	利息	诉讼	请求	本院	不予	支持
0,被告	法院	调取	证据	质证	意见
0,25708561
0,甲方	落款处	加盖	上海	崎丰纸	制品	厂	扩建	工程	项目	专用章	杨钱国	代表人	签字	乙方	落款处	加盖	上海	宝建	集团	繁宝	建筑	工程	有限公司	上海	崎丰纸	制品	厂	扩建	工程	项目	部章	蒋建军	代表人	签字
0,地形	测量	图	关联性	异议
0,认定	承诺书	无效	招标	投标法	规范	目的	招标	投标法	规范	目的	调整	看	承诺书	不	应	违反	招标	投标法	无效
0,案外人	李紫石	李洁	方炳胜	梁福清	转账	共	100万	元	被告	丽贤	公司	2017年	11月	10日	出具	付款	证明书	100万	元	合同	履约金	权利	转让	黄天友
0,庭审	中	原	被告	均	确认	施工人	陈述	材质	准	价格	同意	参照	鉴定	意见书
0,时空	公司	南洋	公司	意见	闽	中	公司	意见
0,涉案	工程	分为	六	项	单独	工程	五台	工业园	管委会	发包人	施工	单位	订立	建设	工程施工	合同	协议书	中	道隧	公司	现金	方式	投资	建设	博州	五台	工业园区	湖北	工业园	基础	设施	工程	项目	建设	投资	建设	BT	方式	道隧	公司	按期	保质保量	项目	施工	工作	项目	整体	质量	负	全	责	五台	工业园	管委会	道隧	公司	支付	投资	本金	回报	约定	道隧	公司	五台	工业园	管委会	之间	应	建设	工程	施工	合同	关系	五台	工业园	管委会	道隧	公司	支付	涉案	工程	款项	道隧	公司	五台	工业园	管委会	报送	工程	结算	资料	情况	道隧	公司	涉案	工程	中	处于	总	承包人	地位
0,被告	付	逾期	付款	利息	付	垫资	利息	依据	两	独立	合同	条款	约定	二者	之间	不	矛盾	约定	不	违反	法律	强制性	原告	请求	付	逾期	付款	利息	请求	应	予	支持
0,2008年	12月	16日	被告	金辉	公司	甲方	原告	乙方	签订	协议书	约定
0,事实	原告	提供	建设	工程	施工	协议	合同	企业	资质	证书	2014	年度	规费	计取	标准	质量	监督	报告书	房屋	建筑	竣工	报告书	房屋	建筑	工程	质量	检查	报告书	房屋	建筑	工程	竣工	验收	报告书	房屋	建筑	工程	质量	评估	报告书	单位	工程	质量	竣工	验收	记录	工程	结算书	结算	书签	收单	施工	进度	横道图	拨款	明细表	建筑	工程	施工	许可证	门窗	监测	报告	施工	日志	2016年	工程	签证	单	结算书	相关	证据	被告	提供	建筑	工程	监理	文件	归档	目录	竣工	资料	结算	通知函	建筑	工程	质量	保证金	收据	情况	预付款	明细	施工	日志	建设	工程	竣工	验收	消防	备案	凭证	照片	相关	证据	监理	部门	监理	日志	证人	吕其波	监理	工程师	冯欣	飞翔	公司	副	总	出庭	证言	合议庭	调取	档案馆	工作	人员	笔录	2016	辽	1481	民初	2074	号	诉讼	保全	相关	材料	民事	裁定书	当事人	诉讼	代理人	庭审	陈述	辩论	意见	佐证	庭审	质证	本院	予以	认定
0,重庆	富丽	建筑	有限公司
0,三	申请人	国盛	公司	申请人	安澜	公司	2013	年	后	施工	××区	填	海	工作	断面	整体	收尾	工程	结算	工程款	支付	2013	年	前	国盛	公司	安澜	公司	实施	前期	填	海	施工	工程	已	结算	工程	尾款	229.5万	元	支付	事宜	国盛	公司	安澜	公司	谈判	协商	诉讼	方式	解决
0,富丽	公司	辩称
0,原告	凤岗	房地产	开发	公司	不	东莞市	建设	工程	施工	合同	签约	主体	亦	确认	东莞市	建设	工程	施工	合同	效力	合同	当事人	自治	原则	广东省	建设	工程	施工	合同	东莞市	建设	工程	施工	合同	均	应	约束力	不	仅仅	未经	备案	否认	东莞市	建设	工程	施工	合同	合同	效力
0,精王	公司	不	未	开具	发票	为由	拒付	工程款
0,建设	工程	价款	优先	受	偿权	法定	权利	合同法	第二百八十六	条	赋予	承包人	项	权利	实质	保护	建筑	工人	利益
0,报告	注明	审核	委托	单位	建设	单位	施工	单位	签证	确认
0,费用	依据	原告	提交	证据	计算
0,本院	涉案	合同	系华宇	广泰	鸿丰	公司	签订	路	新根	投标人	情况	表	上	签字	履行	华宇	广泰	职务	不	本案	被告
0,发包人	承包人	承诺	合同	约定	期限	方式	支付	合同	价款	支付	款项
0,2014年	3月	25日	被告	出具	支付	上海	奉南	建筑	装潢	有限公司	待工	费用	情况	增设	电影	小厅	2012年	10月	1日	10月	23日	期间	通知	原告	暂停	施工	小厅	设计图	后	图	施工
0,1803586.45
0,第六	义银	公司	违约	责任
0,实务	中	挂靠	企业	发包人	权利	判决	发包人	挂靠	企业	支付	工程款	情形	实际上	挂靠	人	挂靠	人	利益	一致性	情况	下	行使	诉权	选择	法院	不	确认	挂靠	情形	情况	下	裁判	选择
0,本案	中	韦景二	矿建	公司	人福	公司	违法	项目	分包	邓伯刚	邓伯刚	非法	转包	罗斌	罗鹃	罗有阳	罗斌	罗鹃	罗有阳	非法	转包	唐顺凤	被告系	层层	分包	关系	被告	应	支付	劳务费	韦景二
0,鉴定	意见	定额	计算	不锈钢	线条	费用	上陵	公司	不	认可	提出	定价	8	元	m	计算	未	见	认可	定价	单	上陵	公司	提出	定价	8	元	m	计算	需	扣	减	209931.48	元	含	税
0,姚安县	大酒店	工程	结算	资料	份	被告	白邑	公司	中茂	公司	无	异议	原告	陈鑫	姚安县	大酒店	工程	结算	资料	被告	东龙	公司	单方	制作	不予	认可
0,F	区	已	浙江	广宏	建设	有限公司	施工
0,2017年	2月	1日	90	000	000	元	工程款	付清	日	止	90	000	000	元	基数	中国	人民	银行	同期	贷款	利率	两	倍	标准	计算	支付
0,2017年	9月	1日	建设	公司	程振国	出具	授权	委托书	内容
0,本院	证据	真实性	予以	采信
0,证据	十二	冠华	公司	张建国	2013年	12月	1日	协议书	份	发票	张	证明	8	号	宿办	楼	被告	遗留	建筑	垃圾	清运	拉	走	4	车	原告	被告	支出	劳务费	2	千	元
0,河北	联合	大学	8	号	宿办	楼	11月	5日	联合	检查	验收	后	需	返工	整改	工程	项目	中	工程	项目	被告	需	返工	整改	被告	拒绝	返工	整改	被告	未	返工	整改	未	干	大	项目	9	项	9	项	原告	找	队伍	被告	返工	整改	9	项	工程	返工	整改	劳务费	材料费	合计	68.6万	元
0,14989561
0,未	本金	604232.24	元	2016年	6月	14日	计算	给付	日	年利率	6%	计算
0,建设	工程	保修期	竣工	验收	合格	日	计算
0,原告	质量	保修金	利息	予以	支持
0,合同	2017年	4月	25日	盖章	确认
0,本案	中	湛新	公司	发包人	尚	95	000	元	工程款	未	支付	湛新	公司	95	000	元	内	原告	承担	责任
0,第三	人民	法院	审理	建设	工程	施工	合同	纠纷	案件	法律	解释	第十三	条	建设	工程	未经	竣工	验收	发包人	擅自	后	质量	不	符合	约定	为由	权利	不予	支持
0,2017年	12月	4日	陕西省	建筑	工程	质量	检测	中心	陕西省	建筑	科学	研究院	接受	大豐	置业	委托	大	豐曲江	真境	1	2	3	4	5	8	号	楼	地下	车库	安全性	鉴定	检测	验收	工作	大豐	置业	支付	检测	验收	技术	服务费	914165	元	大豐	置业	反诉	建工	置业	承担
0,原告	联建	公司	被告	提供	证据	3	异议	相关	照片	第三方	见证	原告	图片	技术	准确	工程	现状
0,第七	原告	任波	被告	上	东	新城	公司	返还	进场	保证金	300000.00	元	李丹	借款	50000.00	元	支持	原告	任波	银行	汇款	向上	东	新城	公司	员工	孙微微	名下	汇	入	300000.00	元	汇款	凭条	中	未	注明	款项	用途	被告	上	东	新城	公司	不	认可	收到	款项	亦	未	原告	任波	出具	手续	该笔	款项	原告	任波	另行	提起	诉讼	权利
0,竣工	验收	合格	日	满	1	年	返还	质保金	40%
0,人民法院	起诉	情形	予以
0,2014年	4月	12	给付	日	止	14	983	758.3	元	基数	年利率	24%	博源	公司	计付	工程	质量	保证金	利息	违约金
0,2017	琼96	民初	39	号	案	一审	诉讼	过程	中	二建	公司	提出	反诉	请求	判	令	海协	公司	承担	本案	支出	律师	服务费	884328	元	利息
0,本院	认定	喀什	华厦	公司	喀什	东方	汇科	公司	履行	合同	应	约定	真实	看
0,169616.05	47
0,综上	涉案	工程	整体	未	竣工	验收	整体	质量	竣工	验收	条件	尚	不	足以	认定	该组	证据	合同	约定	支付	工程	进度	款	已	完	工程量	质量	合格	依据	采信
0,报	工期	120日	历天	报	质量	一次性	100%	验收	合格	外来	用工数	工日	18	000
0,本案	现	已	审理	终结
0,20110430
0,201256.2
0,本院	中华人民共和国	合同法	第二百八十六	条	发包人	未	约定	支付	价款	承包人	催告	发包人	期限	内	支付	价款
0,明鑫	公司	未	约	支付	保证金	停工	损失费	王建军	请求	明鑫	公司	支付	保证金	停工	损失费	支付	王建军	起诉	日	利息	依法	予以	支持
0,三	履行	合同	过程	中	违约	应否	承担	违约	责任
0,蒋大平	安泰	公司	挂靠	关	确实	成立
0,合同	签订	后	三	日历	日	内	支付	合同	总价	80%	余款	工程	完工	后	三	日历	天	内	付清
0,本院	机关	高压旋喷桩	施工	记录	中	施工	单位	监理	单位	现场	代表	签字	无	建设	单位	现场	代表	签字	监理	单位	发包人	建设	单位	委托	负责	工程	监理	工程	监理	资质	等级	证书	单位	监理	单位	施工	记录	上	签字	施工	单位	做	高压旋	喷桩	施工	工程	工程	造价	本院	予以	确认
0,六	已	仲裁	机构	生效	裁决	确认	事实
0,20101206
0,施工	总	承包	建筑	工程	主体	结构	施工	总	承包	单位	自行
0,被告	施工	地面	设计	超高	10	公分	案	中	2015年	承包人	申请	出庭	作证	证人	证实	被告	完	水泥	地面	后	积水	现象	工程	质量	鉴定	显示	车间	内	地面	排水口	高程	高	出	地面	车间	内	地面	处	排水	不	畅	存水	现象
0,20110830
0,监理人	收到	申请	后	14	天	内	报送	发包人	收到	后	30	天	内	审	完	签发	付款	凭证
0,查	铜仁	大酒店	工程	至今	未	复工	金滩	半岛	豪苑	F1F2	栋	工程	群洲	公司	复工	后	2019年	4月	再次	停工	至今	未	约	竣工	违反	合同	约定	群洲	公司	应	约	承担	涉案	工程	停工	损失
0,原告	未	补充	协议	支付	应	补充	协议	约定	支付	利息
0,第十八	条	利息	应付	金额	日	计付
0,扣除	保证金	后	中林	公司	支付	工程款	50000	元	未	付	工程款	共计	1050000	元
0,本案	原告	未	合同	发包方	商丘市	宏昌	置业	有限公司	公司	自然人	股东	李凤亮	陈华	蔡仲举	权利	诉权	处分	符合	法律
0,已	付	金额
0,七	日月鑫	公司	反诉	请求	新	东阳	公司	移交	工程	档案	资料
0,被告	湛新	公司	涉案	工程	发包方	依法	应	欠	付款	内	原告	承担	付款	责任
0,1	原告	联建	公司	被告	万辉	公司	签订	建设	工程施工	合同	应	予以	解除
0,决算	条件	更	不	具备
0,17	栋	第1	层
0,故明鑫	公司	还	应	王建军	支付	工程款	数额	21261967.52	元	36732893.71	元	1290292.81	元	16761219	元
0,17	栋	第1	3	层	内	墙	抹灰
0,金泓	公司	承建	东泓	新居	住宅	小区	项目	工程	竣工	验收	合格	韩艳林	金泓	公司	之间	建设	工程	施工	合同	无效	韩艳林	享有	金泓	公司	支付	工程款	权利
0,建工	集团	并未	离场	时	遗留	材料	材料	内容	价格	本院	提供	证据	予以	证明	本院	占用	材料	租赁费	材料	赔偿款	不	予	支持
0,工程	完工	后	时空	公司	南洋	公司	不	办理	工程	结算	垫付	款项	工程款	不	回
0,更何况	本案	中标	后	未	签订	中标	合同
0,工程	合同款	名义	收取	杨建飞	管理费	28000	元
0,证据	8	不	证明	效力
0,情形	合同	无效
0,金陵	公司	中林	公司	均	认可	涉案	工程	未经	验收	结算	不	建设	工程施工	合同	专用	条款	中	工程款	支付	时间	约定	付款	时间	约定	不明
0,最高院	2008	民	字	第4	号	答复	函	中	指出	财政	部门	财政	投资	评定	审核	国家	建设	单位	资金	监督	管理	不	影响	建设	单位	承建	单位	合同	效力	履行	合同	建设	合同	中	约定	财政	投资	评审	结论	结算	依据	仍	应	合同	约定	结算	条件	结算	条款	法定	造价	审计	部门	鉴定	结论	依据
0,约定	中国	人民	银行	发布	同期	同类	贷款	利率	计息
0,份	证据	真实	合法	本案	相关
0,金泓	公司	未	约	支付	工程款	违约	金泓	公司	违约	引发	本案	诉讼	责任	金泓	公司	方
0,25.4	工程	竣工	结算
0,叁佰万	元	正	姚安	大酒店	工程款	290万	元	大写
0,综上	国都	公司	广西	分公司	应得	工程款
0,中标	应	无效
0,本院	案涉	工程	二	标段	招投标	程序	原	被告	已	工程	工期	质量	价款	结算	办法	施工	合同	内容	协商	约定	原告	中标	无效	招投标	签订	建设	工程施工	合同	归于	无效	之间	工程	价款	结算	应	达成	合意	履行	建设	工程	施工	承包	补充	协议书	准	本院	判决	论理	作	进一步	阐述
0,广恒	房地产	开发	公司	截止	2016年	2月	2日	付给	河南	开宇	建筑	公司	工程款	合计
0,原告	举证	河北省	建设	工程	竣工	验收	报告	竣工	项目	审查	中	载	明
0,涉案	工程	建	好	后	交付	被告	东莞市	观音寺	管理	收益	只	被告	港洲	文化	公司	被告	东莞市	观音寺	涉案	工程	管理	收益	约定	不	就此	认定	被告	东莞市	观音寺	需	涉案	工程	工程款	承担	连带	责任
0,证明	金地	花园	土地	归属	面积
0,承建	方式	包工	不	包料
0,刘德三	本案	中	审核	编制	结论	12162315.52	元	涉案	工程	价款
0,钢筋	调整	项目	合同	47.1	5	约定	钢筋	结算	时	用量	计入	价格	市场	采购价	调整
0,本案	现	已	审理	终结
0,20111002
0,协议	中	进度	款	约定	XX	公司	支付	条件	约定	比例	商品房	预售	款	后	约定	支付	款项	不	超过	数额	进度	款	支付	时间	数额	约定	不	不	本院	难以
0,三	建设	工程	招标	未	招标	中标	无效
0,本院	2012	金义	民初字	第3370	号	民事	判决	确认	签订	涉案	建设	工程	施工	合同	2012年	12月	4日	解除	本院	作出	判决	时间	2013年	11月	11日	送达	时间	2013年	11月	15日	原告	权利	诉讼	时效	期间	至少	应	2013年	11月	15日	算	原告	起诉	未	超过	诉讼	时效	期间
0,查明	大邦	公司	共计	湖南	四	公司	支付	工程款	45415749.06	元	加上	大邦	公司	还	代	湖南	四	公司	支付	长沙市	建筑	工程	监察站	安监费	50830	元	支付	补	晒	蓝图	费用	4007.25	元	湖南	四	公司	应	承担	清扫	宿舍	费用	分摊	56	元	大邦	公司	总计	支付	湖南	四	公司	45470642.31	元
0,本院	建设	工程	施工	合同	47.9款	约定	发包人	办理	付款	手续	时	工程款	汇入	全称	浙江	新	东阳	建设	集团	有限公司	公司	银行	账户	内	补充	协议	第四	7款	约定	牵涉	工程	乙方	款项	甲方	汇	入	乙方	指定	账户	内	视为	未	支付	工程	固定	价	合同	无	争议	付款额	中	小额	付款	事实
0,2015	10	24
0,2	鑫马	公司	2014年	2月	24日	3月	25日	大经	公司	账户	汇款	24.25万	元	20万	元	7万	元	51.25万	元	系	鑫马	公司	支付	大经	公司	涉案	工程款
0,1	被告	签订	建设	工程	施工	合同	时	补充	合同	文本	建设	工程	施工	合同	组成部分	已	知悉	缪泽荣	承包人	身份	被告	特别	授权	委托	代理人	身份	原告	汇	公司	签订	补充	合同	补充	合同一	补充	合同	二
0,4	工程	订单	组	拟	证明	系	争	工程	不	含	税	价格	7	185	558.6	元
0,被告	东龙	公司	2015年	12月	31日	单方	制作	姚安	大酒店	结算	工程	结算价	工程	结算	价款	2383563.86	元
0,施工	过程	中	矛盾	嘉盛	公司	聘请	监理	公司	提前	退场	缘由	施工	方容福	公司	撤出	现场	嘉盛	公司	佐尔美	公司	接管	施工	现场
0,逾期	支付	工程款	超过	30	天	乙方	权	停工
0,监理	能力	证明	2014年	11月份	竣工
0,证据	2017年	9月	16日	置业	公司	发包人	建设	公司	承包人	签订	建设	工程施工	合同
0,证人	证言	大部分	不	真实	矛盾	处
0,通用	条款	44.5	方	依据	44.2	44.3	44.4款	约定	解除	合同	应	书面	形式	对方	发出	解除	合同	通知	发出	通知	前	7	天	告知	对方	通知	到达	对方	时	合同	解除
0,垫付	工程款
0,本院	前	已	论述	案涉	建设	工程施工	合同	2014年	12月	23日	签订	东瑞	金融	中心	〈	建设	工程	施工	合同	补充	协议	均	东瑞	金融	中心	〈	建设	工程	施工	合同	补充	协议	签订	建设	工程施工	合同	系	原有	协议	内容	变更	补充
0,2013年	6月	7日	9日	高考	期间	停止	砼	浇筑	应	顺延	工期	3日	含	增加	工程	在内	商业楼	整体	判断	义银	公司	延误	工期
0,本院	原告	被告	提供	证据	1	证明	第1	2	4	5	点	证明	目的	无	异议	本院	证据	1	证明	被告	第1	2	4	5	点	证明	目的
0,1	电梯	室外	总体	二	次	装修	不	包括	在内	图	施工	2	钢	结构	屋面	暂	定价	470	000万	元	超出	470	000	元	被告	负责
0,9763022.59
0,施工	总	承包	资质	企业	简称	施工	总	承包	企业	承接	施工	总	承包	工程
0,建设	公司	真实性	无	异议
0,2013年	10月	23日	九洲	公司	中城	投	六局	工程	联系单	上	中	城	投	六	局	施工	走道	夹层	工程量	签字	确认
0,合同	签订	工期	暂定	造价	工程	进度	款	约定	情况
0,四	万特	公司	六	安	分公司	应否	万特	公司	款项	支付	赔偿	义务	承担	连带	责任
0,1410.76
0,第一	用案	涉	房屋	抵	顶	工程款	应否	计入	已	付	工程款	中
0,491038	元	鉴定	结论	8	张	工期	延期	签证	真实性	不	认定	工期	延误	原因	做出	鉴定	本案	中	8	张	工期	延期	签证	证人	唐某	当庭	作证	8	张	工期	延期	签证	事后	补签	唐某	碍于情面	签	字	延期	签证	合同	约定	发包人	被告	指定	接收	人	蔡有德	签字	再	加上	8	张	签证	单	误工	日期	重复	不	符合	逻辑	情形	8	张	签证	单	不	认定	工程	延期	损失	依据
0,监理	单位	建设	单位	档案馆	份
0,工程	补充	协议书	约定	三	车间	隔层	水泥	承台	基础	确	包括	总	价款	中	工程	补充	协议书	条	上下文	内容	三	车间	指	第三	车间	并非	二	三	总共	三	车间	由此	车间	二	新增	承台	费用	门卫	新加	梁	高	费用	不	包括	总	造价	中
0,441599.41
0,查明	发包方	商丘市	宏昌	置业	有限公司	自然人	股东	李凤亮	王龙亮	陈华	蔡仲举	2011年	11月	2日	成立	房地产	开发	经营	有限	责任	公司
0,34266.66667
0,原告	提供	证据	1	7	被告	证据	真实性	合法性	关联性	无	异议	本院	证明	效力
0,常久	印	赵保明	受	二轻	公司	万合城	公司	委托	代表	二轻	公司	万合城	公司	2012年	1月	15日	签订	承包	协议	工程	做法	明细	合同	加盖	二轻	公司	万合城	公司	公章	证明	合同	真实	内容	合法	本院	予以	确认
0,原告	提交	预	决	算书	已	完	工程	造价	77	770	357.65	元
0,钢筋	砼	主材	价格	浮动	±	8%	给予	调整	调整	价款	仅	计取	税金
0,审理	期间	本院	原告	申请	委托	鉴定	机构	绍兴	明晨	建设	项目	管理	有限公司	涉案	工程	造价	司法	鉴定	鉴定	程序	合法	鉴定	人员	资格	认定	案件	事实	依据
0,2	室内	地坪	清理费	20000	元
0,至今	工程	不	具备	决算	条件
0,承包人	收到	竣工	结算	价款	后	14	天	内	竣工	工程	交付	发包人
0,被告	马玉森	2016年	2月	28日	原告	河南	开宇	建筑	有限公司	签订	工程	结算单	足以	使	原告	河南	开宇	建筑	有限公司	理由	代理权	被告	马玉森	公安	案卷	中	自述	宏晟	大厦	综合楼	负责人
0,5	合同	约定	结算	无	争议	付款	工程	结算	97%
0,缔约	时	过失	导致	合同	履行	过程	中	被告	违反	施工	技术	规范	工程	质量	不	合格	原	被告	第2	号	车间	承建	实际上	基于	第1	号	车间	工程	质量	解除	被告	2013年	第1	号	车间	施工	完毕	2014年	6月	1日	原告	未经	验收	擅自	被告	施工	工程	原	被告	工程	返修	重	做	费用	承担	负有	过错	责任
0,第三	人	金泓	公司	本院	提交	证据
0,土建	水电	装饰
0,转让
0,证明	档案	材料	虚假	档案馆	不	收
0,综上	依据	中华人民共和国	合同法	第六十	条	第一百零七	条	第一百一十四	条	第二百八十一	条	中华人民共和国	民事	诉讼法	第六十四	条	判决
0,14	质量	监督	申请	受理	书	1	10	号	楼	时间	2014年	7月	2日
0,合同	效力
0,人员	现场	派驻	到位	为准
0,35611.41	467
0,3	工商	信息	组	拟	证明	湛新	公司	企业	名称	变更	工商	登记	信息
0,查明	2014年	6月	5日	格瑞汀	公司	新疆	建诚	建筑	安装	工程	有限公司	建诚	奎屯	分公司	杨建飞	潘国彬	诉至	奎屯市	人民法院	格瑞汀	公司	民事	起诉状	中	陈述
0,25932210.66
0,原告	陈鑫	提交	证据
0,包括	3	27	3	28	3	29	3	30	3	31	3	32	楼	架空	车库	包括	9	13	9	15	工程	规模
0,合同	解后后	尚未	履行	终止	履行
0,四	原告	利息	损失	诉讼	请求	应	予	支持
0,原告	签订	协议书	载	明	原告	同意	工程款	中	扣除	管理费	税金	企业	所得税	共计	工程	总	造价	7%	应	扣除	款项	6017127.2	元
0,二	被告	大庆	建筑	安装	集团	有限	责任	公司	苏州	分公司	判决	生效	后	十	日	内	支付	原告	邬毅	违约金	违约金	计算	方式
0,甲方	房屋	不	付齐	工程款	时	甲方	土地	抵付	土地	450	元	㎡	计算
0,审核	代付	经济	签证	单	均	道隧	公司	五台	工业园	管委会	盖章	确认	本院	基于	理由	代付款	822	418.42	元	予以	确认
0,20110830
0,二	喀什	华厦	公司	喀什	东方	汇科	公司	履行	合同	认定
0,建设	工程施工	合同	建设	工程	施工	合同	补充	协议	均	工程	交付	后	鸿丰	公司	华宇	广泰	付	总	工程款	90%	华宇	广泰	配合	原告方	备案	鸿丰	公司	签发	竣工	付款	证书	后	14	天	内	付	总	工程款	95%
