本院认为，涉案合同系华宇广泰与鸿丰公司签订的，路新根在投标人基本情况表上签字，属于履行华宇广泰的职务行为，故不应当作为本案被告,0
发包人向承包人承诺按照合同约定的期限和方式支付合同价款及其他应当支付的款项,0
2014年3月25日，被告出具关于支付《上海奉南建筑装潢有限公司》待工费用的情况说明，明确因增设电影小厅，故于2012年10月1日至10月23日期间通知原告暂停施工，待小厅设计图完成后按图继续施工,0
1803586.45,0
第六，关于义银公司的违约责任,0
在实务中存在被挂靠企业向发包人主张权利进而判决发包人向被挂靠企业支付工程款的情形，实际上通常是因为挂靠人与被挂靠人在利益一致性的情况下进行了一种行使诉权的选择，也是法院在不能确认挂靠情形的情况下进行的一种裁判选择,0
本案中，韦景二主张矿建公司、人福公司违法将项目分包给邓伯刚，邓伯刚又非法转包给了罗斌、罗鹃、罗有阳，罗斌、罗鹃、罗有阳又非法转包给了唐顺凤，各被告系层层分包关系，各被告应共同支付劳务费给韦景二,0
鉴定意见按定额规定计算了不锈钢线条费用，上陵公司不认可，提出要按定价8元/m计算，但未见双方认可的定价单，若按上陵公司提出的定价8元/m计算需扣减209931.48元（含税）,0
《姚安县大酒店工程结算资料》一份，被告白邑公司、中茂公司无异议，原告陈鑫认为该《姚安县大酒店工程结算资料》是被告东龙公司单方制作，不予认可,0
F区已由浙江广宏建设有限公司开始施工,0
"自2017年2月1日起至该90,000,000元工程款付清之日止，以90,000,000元为基数，按照中国人民银行同期贷款利率的两倍标准计算支付",0
"2017年9月1日,建设公司给程振国出具《授权委托书》，内容如下",0
本院对该证据的真实性予以采信,0
证据十二、冠华公司与张建国2013年12月1日《协议书》一份、发票一张，证明8号宿办楼被告遗留下来的建筑垃圾清运拉走4车，由原告替被告支出劳务费2千元,0
《河北联合大学8号宿办楼11月5日联合检查验收后需返工整改的工程项目》中工程项目被告需返工整改，但被告拒绝返工整改，被告未返工整改和未干的较大项目有9项，此9项由原告另找的队伍替被告返工整改，9项工程返工整改劳务费和材料费合计68.6万元,0
14989561,0
未产生部分按照本金604232.24元自2016年6月14日计算至实际给付之日，年利率按照6%计算,0
建设工程的保修期，自竣工验收合格之日起计算,0
关于原告主张的质量保修金利息是否予以支持的问题,0
该合同于2017年4月25日盖章确认,0
"本案中，湛新公司作为发包人，尚有95,000元工程款未支付，湛新公司在95,000元范围内对原告承担责任",0
第三，根据最高人民法院《关于审理建设工程施工合同纠纷案件适用法律问题的解释》第十三条“建设工程未经竣工验收，发包人擅自使用后，又以使用部分质量不符合约定为由主张权利的，不予支持,1
2017年12月4日，陕西省建筑工程质量检测中心、陕西省建筑科学研究院接受大豐置业的委托，对大豐曲江真境1、2、3、4、5、8号楼及地下车库进行安全性鉴定、检测验收工作，大豐置业支付检测验收技术服务费914165元，大豐置业反诉要求建工置业承担,0
原告联建公司对被告提供的证据3有异议，认为相关照片没有任何第三方见证，原告可以对图片进行技术处理，无法准确反映工程现状,0
第七，关于原告任波主张被告上东新城公司返还进场保证金300000.00元及李丹借款50000.00元能否支持的问题，原告任波通过银行汇款向上东新城公司员工孙微微名下汇入300000.00元，因汇款凭条中未注明款项用途，被告上东新城公司不认可收到该款项，亦未给原告任波出具相应手续，对于该笔款项，原告任波可另行提起诉讼主张权利,0
竣工验收合格之日起满1年返还质保金40%,0
“人民法院对下列起诉，分别情形，予以处理,0
"自2014年4月12起至实际给付之日止，以14,983,758.3元为基数，按照年利率24%向博源公司计付工程质量保证金利息、违约金",0
在（2017）琼96民初39号案一审的诉讼过程中，二建公司提出反诉，请求判令海协公司承担其因本案所支出的律师服务费884328元及利息,0
本院认为，认定喀什华厦公司与喀什东方汇科公司实际履行的合同，应从双方当时约定的真实意思表示来看,0
169616.0547,0
综上，虽然涉案工程整体未竣工验收，其整体质量是否全部达到竣工验收条件目前尚不足以认定，但该组证据作为按照合同约定支付工程进度款的已完工程量质量合格依据可以采信,1
"自报工期120日历天，自报质量一次性100%验收合格，外来用工数(工日)18,000",0
本案现已审理终结,0
20110430,0
201256.2,0
本院认为，《中华人民共和国合同法》第二百八十六条规定，发包人未按照约定支付价款的，承包人可以催告发包人在合理期限内支付价款,0
明鑫公司未依约支付保证金及停工损失费，王建军请求明鑫公司支付保证金及停工损失费并支付自王建军起诉之日起的利息，依法应当予以支持,0
三、双方在履行合同过程中是否存在违约行为，应否承担违约责任,0
故，蒋大平与安泰公司的挂靠关确实成立,0
合同签订后三个日历日内支付合同总价的80%，余款在工程完工后三个日历天内付清,0
本院认为，机关《高压旋喷桩施工记录》中只有施工单位、监理单位现场代表签字，无建设单位现场代表签字，但监理单位是发包人（建设单位）委托的负责工程监理并取得相应工程监理资质等等级证书的单位，监理单位在施工记录上签字可以确定施工单位已经实际做了该部分高压旋喷桩施工工程，故对该部分工程造价，本院予以确认,0
（六）已为仲裁机构生效裁决所确认的事实,0
20101206,0
施工总承包的，建筑工程主体结构的施工必须由总承包单位自行完成,0
被告施工的地面较设计超高10公分，另案中2015年承包人申请出庭作证的证人证实被告打完水泥地面后存在积水现象，工程质量鉴定显示“车间内地面排水口高程普遍高出地面，车间内地面多处排水不畅，存水现象严重,1
20110830,0
监理人收到申请后14天内报送发包人收到后30天内审完并签发付款凭证,0
经查，铜仁大酒店工程至今未复工，金滩半岛豪苑F1F2栋工程群洲公司复工后在2019年4月再次停工，至今未按约全面竣工，明显违反合同约定，群洲公司应按约承担涉案工程的停工损失,0
原告未按照补充协议支付，应按照补充协议的约定支付相应利息,0
第十八条，利息从应付金额之日计付,0
鉴于此，扣除保证金后，中林公司实际支付的工程款为50000元，未付工程款共计1050000元,0
本案原告未向合同发包方商丘市宏昌置业有限公司及其该公司自然人股东李凤亮、陈华、蔡仲举主张权利，是对其诉权的处分，符合法律规定,0
已付金额,0
（七）日月鑫公司反诉请求新东阳公司移交全部工程档案资料问题,0
被告湛新公司作为涉案工程的发包方，依法应在其欠付款范围内对原告承担付款责任,0
1、原告联建公司与被告万辉公司签订的《建设工程施工合同》是否应予以解除,0
至于双方决算的条件，就更不具备了,0
17栋第1层,0
故明鑫公司还应向王建军支付工程款的具体数额为21261967.52元（36732893.71元+1290292.81元-16761219元）,0
17栋第1、3层内墙抹灰,0
”金泓公司所承建的东泓新居住宅小区项目工程已经竣工验收合格，虽然韩艳林与金泓公司之间的建设工程施工合同无效，但是韩艳林仍然享有要求金泓公司支付工程款的权利,0
因建工集团并未就其离场时遗留材料及材料的内容、价格向本院提供证据予以证明，故本院对其占用材料租赁费、材料赔偿款的主张不予支持,0
工程完工后，时空公司、南洋公司不与其办理工程的结算，造成其垫付的款项及工程款不能要回,0
更何况本案双方在中标后并未签订中标合同,0
同时以工程合同款的名义，实际收取杨建飞管理费28000元,0
证据8不具有证明效力,0
“有下列情形之一的，合同无效,0
同时，由于金陵公司与中林公司均认可涉案工程未经验收和结算，故不适用《建设工程施工合同》专用条款中关于工程款支付时间的约定，即付款时间约定不明,0
最高院在（2008）民一字第4号答复函中明确指出，财政部门对财政投资的评定审核是国家对建设单位资金的监督管理，不影响建设单位与承建单位的合同效力及履行，除非合同在双方建设合同中明确约定以财政投资的评审结论作为结算依据，否则仍应按照合同约定的结算条件、结算条款或法定造价审计部门的鉴定结论为依据,0
没有约定的，按照中国人民银行发布的同期同类贷款利率计息,0
这份证据真实合法，与本案相关,0
由于金泓公司未依约支付工程款，已经构成违约，由于金泓公司的违约行为引发本案诉讼，责任在金泓公司一方,0
25.4、工程竣工结算,0
（叁佰万元正），（姚安大酒店）工程款290万元大写,0
综上，国都公司及其广西分公司应得的工程款为,0
”的规定，中标应归无效,0
本院认为，案涉工程（一、二标段）在进行招投标程序之前，原、被告双方已就工程的工期、质量、价款、结算办法等施工合同主要内容进行了协商和约定，故原告的中标无效，双方经招投标签订的《建设工程施工合同》也归于无效，双方之间的工程价款结算应以双方达成合意并实际履行的《建设工程施工承包补充协议书》为准，对此问题，本院将在判决论理部分作进一步阐述,0
广恒房地产开发公司截止2016年2月2日付给河南开宇建筑公司工程款，合计,0
原告举证《河北省建设工程竣工验收报告》，在竣工项目审查中载明,0
即使是涉案工程建好后，交付被告东莞市观音寺管理收益，也只是被告港洲文化公司和被告东莞市观音寺就涉案工程的管理、收益的约定，并不能就此认定被告东莞市观音寺需对涉案工程的工程款承担连带责任,0
证明金地花园土地归属面积和范围,0
“一、承建方式为包工不包料,0
刘德三在本案中以审核编制结论12162315.52元主张涉案工程价款,0
就钢筋调整项目，双方在合同47.1（5）约定钢筋结算时按实际用量计入，价格按实际市场采购价调整,0
本案现已审理终结,0
20111002,0
”但根据上述协议中对于“进度款”的约定，XX公司支付的条件既有约定在取得一定比例的商品房预售款后，又由约定支付的款项为不超过一定的数额，可见该“进度款”的支付时间和数额约定不具体和不明确，本院也难以确定,0
（三）建设工程必须进行招标而未招标或者中标无效的,0
本院（2012）金义民初字第3370号民事判决虽确认双方签订的涉案建设工程施工合同于2012年12月4日解除，但本院作出该判决的时间为2013年11月11日，送达双方的时间为2013年11月15日，原告主张权利的诉讼时效期间至少应从2013年11月15日起算，故原告的起诉并未超过诉讼时效期间,0
另查明，大邦公司共计向湖南四公司支付工程款45415749.06元，加上大邦公司还代湖南四公司支付长沙市建筑工程监察站安监费50830元、支付补晒蓝图费用4007.25元、湖南四公司应承担清扫宿舍费用分摊56元，大邦公司总计支付湖南四公司45470642.31元,0
本院认为，根据建设工程施工合同47.9款约定发包人在办理付款手续时，必须并将工程款汇入全称为浙江新东阳建设集团有限公司的公司银行账户内，补充协议第四、7款约定牵涉到本工程乙方的所有款项甲方必须汇入乙方指定的账户内，否则视为未支付，结合该工程为固定价合同、双方无争议的付款额中也有小额付款等事实,0
2015/10/24,0
2、鑫马公司于2014年2月24日和3月25日分别向大经公司账户汇款24.25万元、20万元和7万元，该51.25万元系鑫马公司支付大经公司的涉案工程款,0
1、被告在签订建设工程施工合同时，对补充合同文本为建设工程施工合同的组成部分已明确知悉，缪泽荣是以承包人身份、被告特别授权的委托代理人身份与原告和汇公司签订补充合同、补充合同一、补充合同二,0
"4、工程订单一组，拟证明系争工程不含税价格为7,185,558.6元",0
被告东龙公司于2015年12月31日单方制作了《姚安大酒店结算工程结算价》，工程结算价款为2383563.86元,0
另双方在施工过程中的矛盾和嘉盛公司所聘请的监理公司提前退场的缘由，使得施工方容福公司撤出了现场，由嘉盛公司和佐尔美公司接管了施工现场,0
如逾期支付的工程款超过30天，乙方有权停工,0
再者，监理没有能力证明2014年11月份完全能竣工,0
证据一、2017年9月16日置业公司（发包人）与建设公司（承包人）签订的《建设工程施工合同》,0
证人的证言大部分明显是不真实的，且有前后矛盾之处,0
通用条款44.5，一方依据44.2、44.3、44.4款约定要求解除合同的，应以书面形式向对方发出解除合同的通知，并在发出通知前7天告知对方，通知到达对方时合同解除,0
垫付工程款,0
本院认为，前已论述，案涉的《建设工程施工合同》和2014年12月23日签订的《关于“东瑞金融中心”〈建设工程施工合同〉的补充协议》均为有效，《关于“东瑞金融中心”〈建设工程施工合同〉的补充协议》签订在《建设工程施工合同》之后，系对原有协议内容的变更和补充,0
另外，2013年6月7日至9日高考期间停止砼浇筑应顺延工期3日，将含增加工程在内的集中商业楼作为整体来判断是否义银公司是否延误工期,0
本院认为，原告对被告提供证据1证明第1、2、4、5点证明目的无异议，本院认为证据1可以证明被告第1、2、4、5点证明目的,0
"1、电梯、室外总体、二次装修不包括在内(按图施工)，2、钢结构屋面暂定价470,000万元，如超出470,000元由被告负责",0
9763022.59,0
“取得施工总承包资质的企业（以下简称施工总承包企业），可以承接施工总承包工程,0
建设公司对真实性无异议,0
2013年10月23日九洲公司与中城投六局在工程联系单上所对中城投六局所施工走道夹层工程量签字确认,0
合同的签订、工期、暂定造价及工程进度款的约定情况,0
（四）万特公司六安分公司应否对万特公司的款项支付及赔偿义务承担连带责任,0
"1,410.76",0
第一，关于用案涉房屋抵顶工程款应否计入已付工程款中的问题,0
491038元，该鉴定结论对8张工期延期签证的真实性不能认定，对工期延误的原因也没有做出鉴定，本案中的8张工期延期签证，证人唐某当庭作证认为，这8张工期延期签证是事后补签的，唐某是碍于情面签的字，且该延期签证没有合同约定的发包人（被告）指定的接收人“蔡有德”签字，再加上这8张签证单存在误工日期重复等不符合逻辑的情形，因此该8张签证单不能作为认定工程延期的损失的依据,0
(其中监理单位、建设单位、档案馆各一份),0
根据工程补充协议书的约定，三车间隔层的水泥承台基础确包括在总价款中，但根据工程补充协议书该第二条上下文内容，三车间应当指的是第三车间，而并非一、二、三总共三个车间，由此，车间二的新增承台费用和门卫新加梁高费用并不应当包括在总造价中,0
"441,599.41",0
另查明，发包方商丘市宏昌置业有限公司是由自然人股东李凤亮、王龙亮、陈华、蔡仲举于2011年11月2日成立的从事房地产开发与经营的有限责任公司,0
34266.66667,0
原告提供的证据1、7被告对证据的真实性、合法性、关联性无异议，本院认为具有证明效力,0
常久印和赵保明分别受二轻公司和万合城公司的委托，分别代表二轻公司和万合城公司于2012年1月15日签订了《承包协议及部分工程做法明细》，该合同加盖有二轻公司和万合城公司的公章，证明该合同是其双方的真实意思表示，内容合法有效，本院予以确认,0
"原告提交“预（决）算书”，主张已完工程造价为77,770,357.65元",0
钢筋及砼主材价格浮动±8%以外部分给予调整，调整的价款仅计取税金,0
在审理期间，本院根据原告的申请委托鉴定机构绍兴明晨建设项目管理有限公司对涉案工程的造价进行司法鉴定，该鉴定程序合法，鉴定人员具有相应资格，可以作为认定案件事实的依据,0
2.室内地坪清理费20000元,0
至今本工程不具备决算条件,0
承包人收到竣工结算价款后14天内将竣工工程交付发包人,0
被告马玉森于2016年2月28日又与原告河南开宇建筑有限公司签订了《工程结算单》，其行为足以使原告河南开宇建筑有限公司有合理理由相信其具有代理权，且被告马玉森在公安案卷中自述其是宏晟大厦综合楼的负责人,0
5、合同约定结算完成无争议，付款至工程结算的97%,0
双方缔约时的过失导致合同履行过程中被告违反施工技术规范出现工程质量不合格问题，原被告对第2号车间承建实际上基于第1号车间出现的工程质量问题而实际解除，被告2013年对第1号车间施工完毕，2014年6月1日原告未经验收擅自使用被告施工的工程，原被告对工程返修重做的费用承担负有对等过错责任,1
第三人金泓公司向本院提交了以下证据,0
土建、水电、装饰,0
转让,0
证明由于档案材料存在虚假，所以档案馆不收,0
综上，依据《中华人民共和国合同法》第六十条、第一百零七条、第一百一十四条、第二百八十一条，《中华人民共和国民事诉讼法》第六十四条之规定，判决如下,0
14、质量监督申请受理书（1至10号楼的），时间为2014年7月2日,0
一、关于合同效力的问题,0
（以上人员以现场需要派驻到位为准）,0
35611.41467,0
3、工商信息一组，拟证明湛新公司企业名称变更的工商登记信息,0
另查明，2014年6月5日，格瑞汀公司将新疆建诚建筑安装工程有限公司、建诚奎屯分公司、杨建飞、潘国彬诉至奎屯市人民法院，格瑞汀公司在民事起诉状中陈述,0
25932210.66,0
对原告陈鑫提交的证据,0
包括3-27、3-28、3-29、3-30、3-31、3-32#楼，架空车库包括9-13、9-15#，工程规模,0
合同解后后尚未履行的，终止履行,0
（四）原告要求利息损失的诉讼请求是否应予支持的问题,0
因原告签订的《协议书》载明原告同意从工程款中扣除管理费及税金、企业所得税共计工程总造价的7%，故应扣除的该款项为6017127.2元,0
二、被告大庆建筑安装集团有限责任公司苏州分公司于本判决生效后十日内支付原告邬毅违约金（违约金的计算方式,0
甲方用房屋不能付齐工程款时，甲方用土地抵付，土地按450元/㎡计算,0
"经审核，代付的《经济签证单》均有道隧公司和五台工业园管委会的盖章确认，本院基于同样的理由，对代付款822,418.42元予以确认",0
20110830,0
（二）关于喀什华厦公司与喀什东方汇科公司实际履行合同的认定问题,0
首先，《建设工程施工合同》、《建设工程施工合同补充协议》均规定，工程交付后，鸿丰公司向华宇广泰付至总工程款的90%，华宇广泰配合原告方备案完成、在鸿丰公司签发竣工付款证书后14天内付至总工程款的95%,0
为加快工作进度，2015年11月2日，鉴定单位应钱国木业公司要求再次召集双方会商初稿异议情况，钱国木业公司并未当场就初稿提出实质性的异议意见,0
7035000,0
”上述约定说明用房屋抵顶的是2013年1月23日《建设工程施工合同》中的工程价款,0
由于被告九龙公司未能按该份《支付工程尾款的补充协议》第三条第㈥项的约定向顺通公司履行付款义务，截止原告顺通公司于2014年6月25日提起本案诉讼之日止，九龙公司尚欠顺通公司到期应付的工程款63345674.61元，所以本院对顺通公司起诉要求九龙公司给付工程款63345674.61元的诉讼请求予以支持,0
上述内容仍表明至2013年8月22日，双方各自有剩余工程未完成，并双方承诺2013年8月22日作为各自完成工程的期限,0
（二）关于原告与被告双方当事人共签订了三份建设工程施工合同，应以哪份合同为准，原告是否构成延期交工，原告在施工期间失火是否造成延期交工的问题,0
鉴于案涉工程存在部分变更增加的工程量、指定分包以及地下工程的复杂性和不确定性等情形，故本院酌定所延误的工期265天中的80%即212天的延误责任由中色十二冶公司承担，其余20%即53天的延误责任由万特公司承担,0
四、关于被告丽贤公司应否支付工程前期施工费用人民币300764.5元的问题,0
对于2-1号房屋，协议约定为“2007年10月16日开始进行施工，于2007年12月25日达到房屋可预售节点”，即便按XX公司实际取得该房的预售许可证日期，即2008年2月4日，虽存在逾期41天的事实，但一方面，XX公司没有提供其实际申请上述许可证的时间,0
第十，关于被告上东新城公司提出工程由斜坡屋面改为彩钢屋面应找补差价的主张，因原、被告双方约定按照固定价结算工程价款，不存在找补差价的问题，本院对被告上东新城公司的该项主张不予支持,0
20110701,0
工程名称为综合楼,0
其次，陕西省建筑工程质量检测中心、陕西省建筑科学研究院的检测验收系受大豐置业的委托进行，而大豐置业的委托并未经建工集团的认可,0
本院对该证据的真实性予以采信,0
本院认为，原告河南开宇建筑有限公司与被告鄂尔多斯市广恒房地产有限责任公司签订的《建设施工合同》及《补充合同》系双方当事人真实意思表示，合法有效，双方均应遵守履行,0
该合同是由原告与傅建高订立的合同真实性无法确认，合同的弱电工程安装属于专业资质的项目，被告方作为劳务承包方也不具备弱点工程安装的资质，更何况作为个人更没有资质，同时弱点的项目即便原、被告的劳务合同有效也不属于劳务分包内容,0
5、关于质量保证金的问题,0
证据二十一、被告资质证明、营业执照、组织机构代码证，证明被告具有法律规定的13种资质，被告只在资质范围内施工,0
2016/2/5,0
三、关于争议焦点三，本院认为，根据《最高人民法院关于建设工程价款优先受偿权问题的批复》第四条的规定，建设工程承包人行使优先权的期限为六个月，自建设工程竣工之日或者建设工程合同约定的竣工之日起计算,0
